period,hs_code,hs_desc,country,value_usd_mn
2017-18,5205,,ALGERIA,2.57
2017-18,5205,,ARGENTINA,6.81
2017-18,5205,,AUSTRALIA,0.88
2017-18,5205,,AUSTRIA,2.75
2017-18,5205,,BAHARAIN IS,4.63
2017-18,5205,,BANGLADESH PR,663.28
2017-18,5205,,BELARUS,0.07
2017-18,5205,,BELGIUM,11.25
2017-18,5205,,BHUTAN,0.0
2017-18,5205,,BOLIVIA,0.14
2017-18,5205,,BOTSWANA,0.24
2017-18,5205,,BRAZIL,20.87
2017-18,5205,,BULGARIA,3.42
2017-18,5205,,BURUNDI,0.0
2017-18,5205,,CAMBODIA,0.48
2017-18,5205,,CAMEROON,0.12
2017-18,5205,,CANADA,2.52
2017-18,5205,,CHILE,10.6
2017-18,5205,,CHINA P RP,858.25
2017-18,5205,,COLOMBIA,60.98
2017-18,5205,,CONGO D. REP.,0.04
2017-18,5205,,CONGO P REP,0.0
2017-18,5205,,COSTA RICA,0.0
2017-18,5205,,COTE D' IVOIRE,2.16
2017-18,5205,,CROATIA,4.82
2017-18,5205,,CYPRUS,0.01
2017-18,5205,,CZECH REPUBLIC,7.75
2017-18,5205,,DENMARK,7.01
2017-18,5205,,DOMINIC REP,8.8
2017-18,5205,,ECUADOR,3.0
2017-18,5205,,EGYPT A RP,166.28
2017-18,5205,,ESTONIA,0.23
2017-18,5205,,ETHIOPIA,0.93
2017-18,5205,,FIJI IS,0.09
2017-18,5205,,FINLAND,0.17
2017-18,5205,,FRANCE,1.96
2017-18,5205,,GEORGIA,0.06
2017-18,5205,,GERMANY,60.24
2017-18,5205,,GHANA,0.13
2017-18,5205,,GREECE,4.07
2017-18,5205,,GUATEMALA,18.77
2017-18,5205,,HONDURAS,3.43
2017-18,5205,,HONG KONG,41.49
2017-18,5205,,HUNGARY,0.21
2017-18,5205,,INDONESIA,21.3
2017-18,5205,,IRAN,15.77
2017-18,5205,,IRELAND,0.03
2017-18,5205,,ISRAEL,5.27
2017-18,5205,,ITALY,54.21
2017-18,5205,,JAPAN,43.15
2017-18,5205,,JORDAN,4.86
2017-18,5205,,KENYA,1.1
2017-18,5205,,KOREA DP RP,3.71
2017-18,5205,,KOREA RP,110.25
2017-18,5205,,KUWAIT,0.02
2017-18,5205,,LATVIA,0.41
2017-18,5205,,LEBANON,1.29
2017-18,5205,,LITHUANIA,2.06
2017-18,5205,,MACEDONIA,0.9
2017-18,5205,,MADAGASCAR,8.98
2017-18,5205,,MALAWI,0.18
2017-18,5205,,MALAYSIA,16.94
2017-18,5205,,MALTA,0.06
2017-18,5205,,MAURITANIA,0.28
2017-18,5205,,MAURITIUS,36.92
2017-18,5205,,MEXICO,2.68
2017-18,5205,,MONGOLIA,0.05
2017-18,5205,,MONTENEGRO,2.16
2017-18,5205,,MOROCCO,25.53
2017-18,5205,,MYANMAR,42.89
2017-18,5205,,NEPAL,13.18
2017-18,5205,,NETHERLAND,3.27
2017-18,5205,,NEW ZEALAND,0.05
2017-18,5205,,NIGERIA,0.12
2017-18,5205,,NORWAY,0.1
2017-18,5205,,OMAN,0.0
2017-18,5205,,PAKISTAN IR,255.29
2017-18,5205,,PANAMA REPUBLIC,0.07
2017-18,5205,,PARAGUAY,2.31
2017-18,5205,,PERU,123.48
2017-18,5205,,PHILIPPINES,20.6
2017-18,5205,,POLAND,30.04
2017-18,5205,,PORTUGAL,156.58
2017-18,5205,,PUERTO RICO,0.14
2017-18,5205,,QATAR,0.04
2017-18,5205,,ROMANIA,0.21
2017-18,5205,,RUSSIA,0.9
2017-18,5205,,SAUDI ARAB,0.09
2017-18,5205,,SERBIA,0.94
2017-18,5205,,SIERRA LEONE,0.0
2017-18,5205,,SINGAPORE,0.81
2017-18,5205,,SLOVAK REP,0.13
2017-18,5205,,SLOVENIA,2.21
2017-18,5205,,SOUTH AFRICA,4.46
2017-18,5205,,SPAIN,22.16
2017-18,5205,,SRI LANKA DSR,69.85
2017-18,5205,,SUDAN,0.3
2017-18,5205,,SWEDEN,0.03
2017-18,5205,,SWITZERLAND,0.0
2017-18,5205,,SYRIA,8.78
2017-18,5205,,TAIWAN,21.47
2017-18,5205,,TANZANIA REP,0.0
2017-18,5205,,THAILAND,32.48
2017-18,5205,,TRINIDAD,0.0
2017-18,5205,,TUNISIA,16.46
2017-18,5205,,TURKEY,89.39
2017-18,5205,,U ARAB EMTS,6.35
2017-18,5205,,U K,2.13
2017-18,5205,,U S A,14.77
2017-18,5205,,UGANDA,0.02
2017-18,5205,,UKRAINE,6.37
2017-18,5205,,URUGUAY,0.08
2017-18,5205,,VENEZUELA,0.27
2017-18,5205,,VIETNAM SOC REP,78.69
2017-18,5205,,YEMEN REPUBLC,0.01
2017-18,5205,,ZAMBIA,0.1
2018-19,5205,,ALGERIA,7.02
2018-19,5205,,ARGENTINA,2.27
2018-19,5205,,AUSTRALIA,0.79
2018-19,5205,,AUSTRIA,2.2
2018-19,5205,,BAHARAIN IS,1.45
2018-19,5205,,BANGLADESH PR,708.66
2018-19,5205,,BELARUS,0.07
2018-19,5205,,BELGIUM,10.11
2018-19,5205,,BHUTAN,0.0
2018-19,5205,,BOLIVIA,0.14
2018-19,5205,,BOSNIA-HRZGOVIN,0.0
2018-19,5205,,BOTSWANA,0.02
2018-19,5205,,BRAZIL,8.34
2018-19,5205,,BRUNEI,0.0
2018-19,5205,,BULGARIA,5.37
2018-19,5205,,CAMBODIA,1.16
2018-19,5205,,CANADA,1.96
2018-19,5205,,CHILE,9.03
2018-19,5205,,CHINA P RP,1270.1
2018-19,5205,,COLOMBIA,68.73
2018-19,5205,,CONGO D. REP.,0.08
2018-19,5205,,COSTA RICA,0.03
2018-19,5205,,COTE D' IVOIRE,2.19
2018-19,5205,,CROATIA,3.29
2018-19,5205,,CUBA,0.06
2018-19,5205,,CYPRUS,0.11
2018-19,5205,,CZECH REPUBLIC,6.42
2018-19,5205,,DENMARK,4.17
2018-19,5205,,DOMINIC REP,9.75
2018-19,5205,,ECUADOR,3.94
2018-19,5205,,EGYPT A RP,176.39
2018-19,5205,,EL SALVADOR,0.11
2018-19,5205,,ESTONIA,0.28
2018-19,5205,,ETHIOPIA,1.5
2018-19,5205,,FIJI IS,0.03
2018-19,5205,,FINLAND,0.1
2018-19,5205,,FRANCE,1.66
2018-19,5205,,GERMANY,57.69
2018-19,5205,,GHANA,0.46
2018-19,5205,,GREECE,4.6
2018-19,5205,,GUATEMALA,27.15
2018-19,5205,,HONDURAS,1.05
2018-19,5205,,HONG KONG,28.6
2018-19,5205,,HUNGARY,0.12
2018-19,5205,,INDONESIA,29.04
2018-19,5205,,IRAN,7.95
2018-19,5205,,IRAQ,0.06
2018-19,5205,,IRELAND,0.15
2018-19,5205,,ISRAEL,7.26
2018-19,5205,,ITALY,53.82
2018-19,5205,,JAPAN,48.74
2018-19,5205,,JORDAN,4.02
2018-19,5205,,KENYA,2.0
2018-19,5205,,KOREA DP RP,1.22
2018-19,5205,,KOREA RP,135.27
2018-19,5205,,KUWAIT,0.05
2018-19,5205,,KYRGHYZSTAN,0.0
2018-19,5205,,LATVIA,0.27
2018-19,5205,,LEBANON,1.2
2018-19,5205,,LITHUANIA,1.18
2018-19,5205,,MACEDONIA,0.78
2018-19,5205,,MADAGASCAR,9.31
2018-19,5205,,MALAWI,0.11
2018-19,5205,,MALAYSIA,32.43
2018-19,5205,,MALDIVES,0.0
2018-19,5205,,MAURITANIA,0.07
2018-19,5205,,MAURITIUS,35.35
2018-19,5205,,MEXICO,3.24
2018-19,5205,,MONTENEGRO,1.85
2018-19,5205,,MOROCCO,24.69
2018-19,5205,,MYANMAR,42.6
2018-19,5205,,NEPAL,12.67
2018-19,5205,,NETHERLAND,1.89
2018-19,5205,,NETHERLANDANTIL,0.1
2018-19,5205,,NEW ZEALAND,0.02
2018-19,5205,,NICARAGUA,0.18
2018-19,5205,,NIGER,0.0
2018-19,5205,,NIGERIA,0.42
2018-19,5205,,NORWAY,0.1
2018-19,5205,,OMAN,0.0
2018-19,5205,,PAKISTAN IR,199.39
2018-19,5205,,PANAMA REPUBLIC,0.05
2018-19,5205,,PARAGUAY,1.89
2018-19,5205,,PERU,120.33
2018-19,5205,,PHILIPPINES,25.78
2018-19,5205,,POLAND,27.28
2018-19,5205,,PORTUGAL,131.98
2018-19,5205,,QATAR,0.03
2018-19,5205,,REUNION,0.0
2018-19,5205,,ROMANIA,0.14
2018-19,5205,,RUSSIA,2.1
2018-19,5205,,RWANDA,0.0
2018-19,5205,,SAUDI ARAB,0.15
2018-19,5205,,SERBIA,0.39
2018-19,5205,,SINGAPORE,0.73
2018-19,5205,,SLOVENIA,2.4
2018-19,5205,,SOUTH AFRICA,5.25
2018-19,5205,,SPAIN,16.67
2018-19,5205,,SRI LANKA DSR,69.89
2018-19,5205,,SUDAN,0.82
2018-19,5205,,SWAZILAND,0.04
2018-19,5205,,SWEDEN,0.09
2018-19,5205,,SWITZERLAND,0.02
2018-19,5205,,SYRIA,10.05
2018-19,5205,,TAIWAN,22.25
2018-19,5205,,TANZANIA REP,1.17
2018-19,5205,,THAILAND,49.01
2018-19,5205,,TOGO,0.08
2018-19,5205,,TRINIDAD,0.0
2018-19,5205,,TUNISIA,16.16
2018-19,5205,,TURKEY,54.09
2018-19,5205,,U ARAB EMTS,2.35
2018-19,5205,,U K,1.84
2018-19,5205,,U S A,18.9
2018-19,5205,,UGANDA,0.03
2018-19,5205,,UKRAINE,5.56
2018-19,5205,,URUGUAY,0.02
2018-19,5205,,VENEZUELA,0.06
2018-19,5205,,VIETNAM SOC REP,133.5
2018-19,5205,,ZAMBIA,0.09
2019-20,5205,,ALGERIA,1.5
2019-20,5205,,ARGENTINA,5.28
2019-20,5205,,AUSTRALIA,0.68
2019-20,5205,,AUSTRIA,2.42
2019-20,5205,,BAHARAIN IS,0.41
2019-20,5205,,BANGLADESH PR,576.22
2019-20,5205,,BELARUS,0.0
2019-20,5205,,BELGIUM,6.45
2019-20,5205,,BHUTAN,0.01
2019-20,5205,,BOLIVIA,0.05
2019-20,5205,,BRAZIL,8.83
2019-20,5205,,BULGARIA,1.75
2019-20,5205,,BURKINA FASO,0.08
2019-20,5205,,CAMBODIA,0.35
2019-20,5205,,CANADA,2.47
2019-20,5205,,CHILE,7.49
2019-20,5205,,CHINA P RP,585.01
2019-20,5205,,COLOMBIA,55.93
2019-20,5205,,CONGO D. REP.,0.03
2019-20,5205,,COSTA RICA,0.02
2019-20,5205,,COTE D' IVOIRE,2.24
2019-20,5205,,CROATIA,3.5
2019-20,5205,,CYPRUS,0.11
2019-20,5205,,CZECH REPUBLIC,4.8
2019-20,5205,,DENMARK,4.3
2019-20,5205,,DJIBOUTI,0.15
2019-20,5205,,DOMINIC REP,9.14
2019-20,5205,,DOMINICA,0.07
2019-20,5205,,ECUADOR,2.85
2019-20,5205,,EGYPT A RP,174.34
2019-20,5205,,EL SALVADOR,0.2
2019-20,5205,,ESTONIA,0.2
2019-20,5205,,ETHIOPIA,0.25
2019-20,5205,,FIJI IS,0.02
2019-20,5205,,FINLAND,0.02
2019-20,5205,,FRANCE,1.48
2019-20,5205,,GEORGIA,0.06
2019-20,5205,,GERMANY,54.09
2019-20,5205,,GHANA,0.14
2019-20,5205,,GREECE,4.85
2019-20,5205,,GUATEMALA,19.99
2019-20,5205,,GUINEA,0.0
2019-20,5205,,GUYANA,0.0
2019-20,5205,,HONDURAS,0.91
2019-20,5205,,HONG KONG,11.4
2019-20,5205,,HUNGARY,0.09
2019-20,5205,,INDONESIA,23.82
2019-20,5205,,IRAN,34.38
2019-20,5205,,IRAQ,0.09
2019-20,5205,,IRELAND,0.41
2019-20,5205,,ISRAEL,8.97
2019-20,5205,,ITALY,40.6
2019-20,5205,,JAPAN,40.06
2019-20,5205,,JORDAN,4.84
2019-20,5205,,KAZAKHSTAN,0.0
2019-20,5205,,KENYA,1.99
2019-20,5205,,KOREA RP,94.27
2019-20,5205,,KUWAIT,0.0
2019-20,5205,,LATVIA,0.43
2019-20,5205,,LEBANON,0.58
2019-20,5205,,LIBYA,0.0
2019-20,5205,,LITHUANIA,0.84
2019-20,5205,,MACEDONIA,0.11
2019-20,5205,,MADAGASCAR,6.31
2019-20,5205,,MALAYSIA,29.49
2019-20,5205,,MALDIVES,0.0
2019-20,5205,,MAURITANIA,0.0
2019-20,5205,,MAURITIUS,30.22
2019-20,5205,,MEXICO,3.82
2019-20,5205,,MONTENEGRO,2.32
2019-20,5205,,MOROCCO,25.49
2019-20,5205,,MOZAMBIQUE,0.0
2019-20,5205,,MYANMAR,43.8
2019-20,5205,,NEPAL,12.86
2019-20,5205,,NETHERLAND,1.84
2019-20,5205,,NEW ZEALAND,0.01
2019-20,5205,,NIGERIA,0.05
2019-20,5205,,NORWAY,0.06
2019-20,5205,,OMAN,12.9
2019-20,5205,,PAKISTAN IR,50.03
2019-20,5205,,PANAMA REPUBLIC,0.05
2019-20,5205,,PARAGUAY,0.64
2019-20,5205,,PERU,127.17
2019-20,5205,,PHILIPPINES,20.48
2019-20,5205,,POLAND,22.58
2019-20,5205,,PORTUGAL,147.16
2019-20,5205,,QATAR,0.02
2019-20,5205,,REUNION,0.0
2019-20,5205,,ROMANIA,0.25
2019-20,5205,,RUSSIA,2.29
2019-20,5205,,SAUDI ARAB,0.19
2019-20,5205,,SENEGAL,0.0
2019-20,5205,,SERBIA,0.23
2019-20,5205,,SEYCHELLES,0.0
2019-20,5205,,SINGAPORE,0.22
2019-20,5205,,SLOVENIA,1.95
2019-20,5205,,SOUTH AFRICA,5.73
2019-20,5205,,SPAIN,11.12
2019-20,5205,,SRI LANKA DSR,69.47
2019-20,5205,,SUDAN,0.86
2019-20,5205,,SWAZILAND,0.01
2019-20,5205,,SWEDEN,0.02
2019-20,5205,,SWITZERLAND,0.01
2019-20,5205,,SYRIA,8.75
2019-20,5205,,TAIWAN,18.89
2019-20,5205,,TANZANIA REP,0.48
2019-20,5205,,THAILAND,38.91
2019-20,5205,,TOGO,0.52
2019-20,5205,,TUNISIA,11.81
2019-20,5205,,TURKEY,56.4
2019-20,5205,,U ARAB EMTS,2.4
2019-20,5205,,U K,1.72
2019-20,5205,,U S A,13.66
2019-20,5205,,UGANDA,0.01
2019-20,5205,,UKRAINE,1.94
2019-20,5205,,URUGUAY,0.02
2019-20,5205,,VENEZUELA,0.05
2019-20,5205,,VIETNAM SOC REP,113.12
2019-20,5205,,YEMEN REPUBLC,0.06
2019-20,5205,,ZAMBIA,0.01
2020-21,5205,,AFGHANISTAN,0.01
2020-21,5205,,ALGERIA,0.42
2020-21,5205,,ARGENTINA,6.13
2020-21,5205,,AUSTRALIA,1.18
2020-21,5205,,AUSTRIA,2.15
2020-21,5205,,BAHARAIN IS,0.54
2020-21,5205,,BANGLADESH PR,649.24
2020-21,5205,,BELARUS,0.06
2020-21,5205,,BELGIUM,4.63
2020-21,5205,,BENIN,0.0
2020-21,5205,,BHUTAN,0.02
2020-21,5205,,BOLIVIA,0.04
2020-21,5205,,BOSNIA-HRZGOVIN,0.03
2020-21,5205,,BRAZIL,30.66
2020-21,5205,,BULGARIA,3.13
2020-21,5205,,BURKINA FASO,0.92
2020-21,5205,,CAMBODIA,0.68
2020-21,5205,,CANADA,2.37
2020-21,5205,,CHILE,12.09
2020-21,5205,,CHINA P RP,666.55
2020-21,5205,,COLOMBIA,62.26
2020-21,5205,,CONGO D. REP.,0.0
2020-21,5205,,COSTA RICA,0.02
2020-21,5205,,COTE D' IVOIRE,1.46
2020-21,5205,,CROATIA,0.96
2020-21,5205,,CYPRUS,0.02
2020-21,5205,,CZECH REPUBLIC,3.05
2020-21,5205,,DENMARK,6.31
2020-21,5205,,DJIBOUTI,0.02
2020-21,5205,,DOMINIC REP,5.13
2020-21,5205,,ECUADOR,2.22
2020-21,5205,,EGYPT A RP,119.11
2020-21,5205,,EL SALVADOR,0.21
2020-21,5205,,ESTONIA,0.06
2020-21,5205,,ETHIOPIA,0.55
2020-21,5205,,FIJI IS,0.0
2020-21,5205,,FINLAND,0.02
2020-21,5205,,FRANCE,1.08
2020-21,5205,,GERMANY,44.0
2020-21,5205,,GHANA,0.02
2020-21,5205,,GREECE,4.51
2020-21,5205,,GUATEMALA,20.81
2020-21,5205,,HONDURAS,1.01
2020-21,5205,,HONG KONG,12.55
2020-21,5205,,HUNGARY,0.17
2020-21,5205,,INDONESIA,17.9
2020-21,5205,,IRAN,8.65
2020-21,5205,,IRELAND,0.14
2020-21,5205,,ISRAEL,8.35
2020-21,5205,,ITALY,27.43
2020-21,5205,,JAPAN,30.22
2020-21,5205,,JORDAN,0.06
2020-21,5205,,KENYA,3.34
2020-21,5205,,KOREA DP RP,0.03
2020-21,5205,,KOREA RP,95.04
2020-21,5205,,KUWAIT,0.0
2020-21,5205,,LATVIA,0.99
2020-21,5205,,LEBANON,0.23
2020-21,5205,,LITHUANIA,1.25
2020-21,5205,,MADAGASCAR,4.23
2020-21,5205,,MALAYSIA,27.96
2020-21,5205,,MALDIVES,0.0
2020-21,5205,,MAURITANIA,0.08
2020-21,5205,,MAURITIUS,30.7
2020-21,5205,,MEXICO,2.65
2020-21,5205,,MONTENEGRO,1.67
2020-21,5205,,MOROCCO,16.89
2020-21,5205,,MOZAMBIQUE,0.0
2020-21,5205,,MYANMAR,32.6
2020-21,5205,,NEPAL,11.16
2020-21,5205,,NETHERLAND,2.14
2020-21,5205,,NEW ZEALAND,0.04
2020-21,5205,,NIGERIA,0.01
2020-21,5205,,NORWAY,0.06
2020-21,5205,,OMAN,25.08
2020-21,5205,,PARAGUAY,1.47
2020-21,5205,,PERU,140.49
2020-21,5205,,PHILIPPINES,8.34
2020-21,5205,,POLAND,23.22
2020-21,5205,,PORTUGAL,121.18
2020-21,5205,,QATAR,0.04
2020-21,5205,,REUNION,0.0
2020-21,5205,,ROMANIA,4.09
2020-21,5205,,RUSSIA,0.24
2020-21,5205,,RWANDA,0.0
2020-21,5205,,SAUDI ARAB,0.38
2020-21,5205,,SERBIA,0.38
2020-21,5205,,SEYCHELLES,0.0
2020-21,5205,,SINGAPORE,0.38
2020-21,5205,,SLOVENIA,1.26
2020-21,5205,,SOUTH AFRICA,5.29
2020-21,5205,,SPAIN,6.6
2020-21,5205,,SRI LANKA DSR,68.31
2020-21,5205,,SUDAN,1.01
2020-21,5205,,SWAZILAND,0.0
2020-21,5205,,SWEDEN,0.08
2020-21,5205,,SYRIA,9.75
2020-21,5205,,TAIWAN,19.62
2020-21,5205,,TANZANIA REP,0.99
2020-21,5205,,THAILAND,25.65
2020-21,5205,,TUNISIA,13.49
2020-21,5205,,TURKEY,58.0
2020-21,5205,,U ARAB EMTS,3.6
2020-21,5205,,U K,0.71
2020-21,5205,,U S A,19.5
2020-21,5205,,UGANDA,0.0
2020-21,5205,,UKRAINE,0.8
2020-21,5205,,URUGUAY,0.03
2020-21,5205,,VENEZUELA,0.22
2020-21,5205,,VIETNAM SOC REP,158.16
2020-21,5205,,ZAMBIA,0.04
2021-22,5205,,ALGERIA,0.33
2021-22,5205,,ANGOLA,0.0
2021-22,5205,,ARGENTINA,7.0
2021-22,5205,,AUSTRALIA,1.86
2021-22,5205,,AUSTRIA,1.86
2021-22,5205,,BAHARAIN IS,0.72
2021-22,5205,,BANGLADESH PR,2170.76
2021-22,5205,,BELGIUM,12.1
2021-22,5205,,BENIN,0.0
2021-22,5205,,BHUTAN,0.01
2021-22,5205,,BOSNIA-HRZGOVIN,0.06
2021-22,5205,,BRAZIL,18.08
2021-22,5205,,BRUNEI,0.0
2021-22,5205,,BULGARIA,3.94
2021-22,5205,,BURKINA FASO,0.18
2021-22,5205,,CAMBODIA,2.18
2021-22,5205,,CANADA,5.19
2021-22,5205,,CHILE,12.81
2021-22,5205,,CHINA P RP,776.04
2021-22,5205,,COLOMBIA,89.92
2021-22,5205,,CONGO D. REP.,0.03
2021-22,5205,,COSTA RICA,0.13
2021-22,5205,,COTE D' IVOIRE,2.29
2021-22,5205,,CROATIA,2.92
2021-22,5205,,CUBA,0.3
2021-22,5205,,CYPRUS,0.02
2021-22,5205,,CZECH REPUBLIC,3.27
2021-22,5205,,DENMARK,4.37
2021-22,5205,,DJIBOUTI,1.69
2021-22,5205,,DOMINIC REP,14.0
2021-22,5205,,DOMINICA,0.0
2021-22,5205,,ECUADOR,5.02
2021-22,5205,,EGYPT A RP,223.24
2021-22,5205,,EL SALVADOR,0.73
2021-22,5205,,ESTONIA,0.04
2021-22,5205,,ETHIOPIA,2.6
2021-22,5205,,FIJI IS,0.01
2021-22,5205,,FINLAND,1.28
2021-22,5205,,FRANCE,1.45
2021-22,5205,,GAMBIA,0.01
2021-22,5205,,GEORGIA,0.02
2021-22,5205,,GERMANY,66.23
2021-22,5205,,GHANA,0.01
2021-22,5205,,GREECE,4.78
2021-22,5205,,GUATEMALA,74.82
2021-22,5205,,GUYANA,0.0
2021-22,5205,,HONDURAS,22.49
2021-22,5205,,HONG KONG,4.93
2021-22,5205,,HUNGARY,0.0
2021-22,5205,,INDONESIA,20.58
2021-22,5205,,IRAN,1.42
2021-22,5205,,IRELAND,0.31
2021-22,5205,,ISRAEL,16.5
2021-22,5205,,ITALY,67.56
2021-22,5205,,JAPAN,51.6
2021-22,5205,,JORDAN,8.71
2021-22,5205,,KAZAKHSTAN,0.0
2021-22,5205,,KENYA,10.34
2021-22,5205,,KOREA RP,145.31
2021-22,5205,,KUWAIT,0.0
2021-22,5205,,LATVIA,1.38
2021-22,5205,,LEBANON,2.97
2021-22,5205,,LITHUANIA,0.85
2021-22,5205,,MACEDONIA,0.17
2021-22,5205,,MADAGASCAR,9.65
2021-22,5205,,MALAYSIA,29.69
2021-22,5205,,MALDIVES,0.0
2021-22,5205,,MAURITIUS,41.47
2021-22,5205,,MEXICO,4.01
2021-22,5205,,MONTENEGRO,1.86
2021-22,5205,,MOROCCO,34.03
2021-22,5205,,MYANMAR,42.51
2021-22,5205,,NEPAL,19.49
2021-22,5205,,NETHERLAND,4.97
2021-22,5205,,NEW ZEALAND,0.26
2021-22,5205,,NICARAGUA,0.2
2021-22,5205,,NIGERIA,0.15
2021-22,5205,,NORWAY,0.32
2021-22,5205,,OMAN,5.49
2021-22,5205,,PANAMA REPUBLIC,0.01
2021-22,5205,,PARAGUAY,1.22
2021-22,5205,,PERU,191.94
2021-22,5205,,PHILIPPINES,23.57
2021-22,5205,,POLAND,21.47
2021-22,5205,,PORTUGAL,246.17
2021-22,5205,,PUERTO RICO,0.06
2021-22,5205,,QATAR,0.02
2021-22,5205,,REUNION,0.0
2021-22,5205,,ROMANIA,11.21
2021-22,5205,,RUSSIA,3.48
2021-22,5205,,SAUDI ARAB,0.66
2021-22,5205,,SERBIA,0.59
2021-22,5205,,SEYCHELLES,0.26
2021-22,5205,,SINGAPORE,0.0
2021-22,5205,,SLOVENIA,2.25
2021-22,5205,,SOUTH AFRICA,6.34
2021-22,5205,,SPAIN,16.7
2021-22,5205,,SRI LANKA DSR,96.52
2021-22,5205,,SUDAN,0.42
2021-22,5205,,SWEDEN,0.15
2021-22,5205,,SWITZERLAND,0.06
2021-22,5205,,SYRIA,9.46
2021-22,5205,,TAIWAN,25.79
2021-22,5205,,TANZANIA REP,0.33
2021-22,5205,,THAILAND,32.93
2021-22,5205,,TOGO,0.16
2021-22,5205,,TRINIDAD,0.01
2021-22,5205,,TUNISIA,20.33
2021-22,5205,,TURKEY,192.3
2021-22,5205,,U ARAB EMTS,15.71
2021-22,5205,,U K,1.77
2021-22,5205,,U S A,37.16
2021-22,5205,,UKRAINE,2.07
2021-22,5205,,URUGUAY,0.01
2021-22,5205,,VENEZUELA,0.12
2021-22,5205,,VIETNAM SOC REP,186.39
2021-22,5205,,YEMEN REPUBLC,0.0
2022-23,5205,,ALGERIA,0.91
2022-23,5205,,ARGENTINA,2.93
2022-23,5205,,AUSTRALIA,1.21
2022-23,5205,,AUSTRIA,0.39
2022-23,5205,,AZERBAIJAN,0.0
2022-23,5205,,BANGLADESH PR,971.68
2022-23,5205,,BELGIUM,8.79
2022-23,5205,,BELIZE,0.0
2022-23,5205,,BHUTAN,0.01
2022-23,5205,,BOTSWANA,0.05
2022-23,5205,,BRAZIL,15.96
2022-23,5205,,BULGARIA,2.37
2022-23,5205,,BURKINA FASO,0.04
2022-23,5205,,CAMBODIA,0.3
2022-23,5205,,CANADA,3.13
2022-23,5205,,CHILE,5.58
2022-23,5205,,CHINA P RP,204.53
2022-23,5205,,COLOMBIA,45.64
2022-23,5205,,CONGO D. REP.,0.0
2022-23,5205,,COSTA RICA,0.03
2022-23,5205,,COTE D' IVOIRE,1.76
2022-23,5205,,CROATIA,1.78
2022-23,5205,,CUBA,0.11
2022-23,5205,,CZECH REPUBLIC,5.16
2022-23,5205,,DENMARK,5.22
2022-23,5205,,DJIBOUTI,1.59
2022-23,5205,,DOMINIC REP,7.46
2022-23,5205,,ECUADOR,2.95
2022-23,5205,,EGYPT A RP,154.16
2022-23,5205,,EL SALVADOR,0.0
2022-23,5205,,ETHIOPIA,0.99
2022-23,5205,,FIJI IS,0.02
2022-23,5205,,FINLAND,0.0
2022-23,5205,,FRANCE,1.32
2022-23,5205,,GEORGIA,0.05
2022-23,5205,,GERMANY,56.43
2022-23,5205,,GHANA,0.01
2022-23,5205,,GREECE,4.95
2022-23,5205,,GUATEMALA,24.49
2022-23,5205,,GUINEA,0.06
2022-23,5205,,GUYANA,0.0
2022-23,5205,,HONDURAS,9.06
2022-23,5205,,HONG KONG,0.67
2022-23,5205,,HUNGARY,0.03
2022-23,5205,,INDONESIA,15.5
2022-23,5205,,IRELAND,0.12
2022-23,5205,,ISRAEL,11.9
2022-23,5205,,ITALY,75.76
2022-23,5205,,JAPAN,51.31
2022-23,5205,,JORDAN,13.2
2022-23,5205,,KENYA,9.6
2022-23,5205,,KOREA RP,80.22
2022-23,5205,,KUWAIT,0.0
2022-23,5205,,LATVIA,1.02
2022-23,5205,,LEBANON,2.67
2022-23,5205,,LITHUANIA,0.9
2022-23,5205,,MACAO,0.42
2022-23,5205,,MACEDONIA,0.14
2022-23,5205,,MADAGASCAR,10.82
2022-23,5205,,MALAYSIA,8.63
2022-23,5205,,MALDIVES,0.0
2022-23,5205,,MAURITIUS,35.5
2022-23,5205,,MEXICO,2.55
2022-23,5205,,MONTENEGRO,1.14
2022-23,5205,,MOROCCO,27.77
2022-23,5205,,MYANMAR,35.99
2022-23,5205,,NEPAL,18.55
2022-23,5205,,NETHERLAND,3.6
2022-23,5205,,NEW ZEALAND,0.1
2022-23,5205,,NIGERIA,0.2
2022-23,5205,,NORWAY,0.24
2022-23,5205,,OMAN,0.0
2022-23,5205,,PAKISTAN IR,0.0
2022-23,5205,,PANAMA REPUBLIC,0.15
2022-23,5205,,PARAGUAY,1.23
2022-23,5205,,PERU,101.18
2022-23,5205,,PHILIPPINES,20.64
2022-23,5205,,POLAND,9.89
2022-23,5205,,PORTUGAL,113.35
2022-23,5205,,QATAR,0.0
2022-23,5205,,REUNION,0.0
2022-23,5205,,ROMANIA,15.29
2022-23,5205,,RUSSIA,0.22
2022-23,5205,,SAUDI ARAB,0.84
2022-23,5205,,SINGAPORE,0.45
2022-23,5205,,SLOVENIA,1.8
2022-23,5205,,SOUTH AFRICA,5.25
2022-23,5205,,SPAIN,10.95
2022-23,5205,,SRI LANKA DSR,84.29
2022-23,5205,,SUDAN,0.37
2022-23,5205,,SWEDEN,0.0
2022-23,5205,,SWITZERLAND,0.0
2022-23,5205,,SYRIA,1.46
2022-23,5205,,TAIWAN,15.41
2022-23,5205,,TANZANIA REP,0.43
2022-23,5205,,THAILAND,20.36
2022-23,5205,,TOGO,0.1
2022-23,5205,,TRINIDAD,0.0
2022-23,5205,,TUNISIA,17.98
2022-23,5205,,TURKEY,85.07
